gene_id,description,function_group,group_name,function_subgroup,subgroup_name
sll0218,hypothetical protein,P,Hypothetical,,
sll0230,hypothetical protein,P,Hypothetical,,
sll0249,hypothetical protein,P,Hypothetical,,
sll0253,hypothetical protein,P,Hypothetical,,
sll0257,hypothetical protein,P,Hypothetical,,
sll0260,hypothetical protein,P,Hypothetical,,
sll0261,hypothetical protein,P,Hypothetical,,
sll0268,hypothetical protein,P,Hypothetical,,
sll0269,hypothetical protein,P,Hypothetical,,
sll0272,hypothetical protein,P,Hypothetical,,
sll0274,hypothetical protein,P,Hypothetical,,
sll0283,hypothetical protein,P,Hypothetical,,
sll0284,hypothetical protein,P,Hypothetical,,
sll0286,hypothetical protein YCF52,P,Hypothetical,,
sll0294,hypothetical protein,P,Hypothetical,,
sll0295,hypothetical protein,P,Hypothetical,,
sll0296,hypothetical protein,P,Hypothetical,,
sll0297,hypothetical protein,P,Hypothetical,,
sll0298,hypothetical protein,P,Hypothetical,,
sll0301,hypothetical protein,P,Hypothetical,,
sll0310,hypothetical protein,P,Hypothetical,,
sll0314,"periplasmic protein, function unknown",P,Hypothetical,,
sll0318,hypothetical protein,P,Hypothetical,,
sll0319,"periplasmic protein, function unknown",P,Hypothetical,,
sll0325,hypothetical protein,P,Hypothetical,,
sll0335,hypothetical protein,P,Hypothetical,,
sll0350,hypothetical protein,P,Hypothetical,,
sll0354,hypothetical protein,P,Hypothetical,,
sll0355,hypothetical protein,P,Hypothetical,,
sll0359,hypothetical protein,P,Hypothetical,,
sll0360,hypothetical protein,P,Hypothetical,,
sll0361,hypothetical protein,P,Hypothetical,,
sll0364,hypothetical protein,P,Hypothetical,,
sll0372,hypothetical protein,P,Hypothetical,,
sll0381,hypothetical protein,P,Hypothetical,,
sll0382,hypothetical protein,P,Hypothetical,,
sll0397,hypothetical protein,P,Hypothetical,,
sll0400,hypothetical protein,P,Hypothetical,,
sll0410,hypothetical protein,P,Hypothetical,,
sll0412,hypothetical protein,P,Hypothetical,,
sll0413,hypothetical protein,P,Hypothetical,,
sll0414,hypothetical protein,P,Hypothetical,,
sll0423,hypothetical protein,P,Hypothetical,,
sll0424,hypothetical protein,P,Hypothetical,,
sll0436,hypothetical protein,P,Hypothetical,,
sll0442,hypothetical protein,P,Hypothetical,,
sll0451,hypothetical protein,P,Hypothetical,,
sll0456,hypothetical protein,P,Hypothetical,,
sll0462,hypothetical protein,P,Hypothetical,,
sll0470,hypothetical protein,P,Hypothetical,,
sll0471,hypothetical protein,P,Hypothetical,,
sll0487,hypothetical protein,P,Hypothetical,,
sll0488,hypothetical protein,P,Hypothetical,,
sll0493,hypothetical protein,P,Hypothetical,,
sll0496,hypothetical protein,P,Hypothetical,,
sll0497,hypothetical protein,P,Hypothetical,,
sll0498,hypothetical protein,P,Hypothetical,,
sll0499,hypothetical protein,P,Hypothetical,,
sll0503,hypothetical protein,P,Hypothetical,,
sll0505,hypothetical protein,P,Hypothetical,,
sll0513,hypothetical protein,P,Hypothetical,,
sll0514,hypothetical protein,P,Hypothetical,,
sll0524,hypothetical protein,P,Hypothetical,,
sll0525,hypothetical protein,P,Hypothetical,,
sll0528,hypothetical protein,P,Hypothetical,,
sll0529,hypothetical protein,P,Hypothetical,,
sll0532,hypothetical protein,P,Hypothetical,,
sll0543,hypothetical protein,P,Hypothetical,,
sll0544,hypothetical protein,P,Hypothetical,,
sll0545,hypothetical protein,P,Hypothetical,,
sll0549,hypothetical protein,P,Hypothetical,,
sll0553,hypothetical protein,P,Hypothetical,,
sll0558,hypothetical protein YCF53,P,Hypothetical,,
sll0564,hypothetical protein,P,Hypothetical,,
sll0565,hypothetical protein,P,Hypothetical,,
sll0572,hypothetical protein,P,Hypothetical,,
sll0577,hypothetical protein,P,Hypothetical,,
sll0584,hypothetical protein YCF36,P,Hypothetical,,
sll0585,hypothetical protein,P,Hypothetical,,
sll0586,hypothetical protein,P,Hypothetical,,
sll0596,hypothetical protein,P,Hypothetical,,
sll0597,hypothetical protein,P,Hypothetical,,
sll0602,hypothetical protein,P,Hypothetical,,
sll0606,hypothetical protein,P,Hypothetical,,
sll0608,hypothetical protein YCF49,P,Hypothetical,,
sll0609,hypothetical protein,P,Hypothetical,,
sll0611,hypothetical protein,P,Hypothetical,,
sll0615,hypothetical protein,P,Hypothetical,,
sll0617,plasma membrane protein essential for thylakoid formation,P,Hypothetical,,
sll0638,"periplasmic protein, function unknown",P,Hypothetical,,
sll0639,hypothetical protein,P,Hypothetical,,
sll0658,hypothetical protein,P,Hypothetical,,
sll0659,hypothetical protein,P,Hypothetical,,
sll0661,hypothetical protein YCF35,P,Hypothetical,,
sll0662,4Fe-4S type iron-sulfur protein,P,Hypothetical,,
sll0670,hypothetical protein,P,Hypothetical,,
sll0676,hypothetical protein,P,Hypothetical,,
sll0678,hypothetical protein,P,Hypothetical,,
sll0685,hypothetical protein,P,Hypothetical,,
sll0691,hypothetical protein,P,Hypothetical,,
sll0696,hypothetical protein,P,Hypothetical,,
sll0727,hypothetical protein,P,Hypothetical,,
sll0732,hypothetical protein,P,Hypothetical,,
sll0735,hypothetical protein,P,Hypothetical,,
sll0736,hypothetical protein,P,Hypothetical,,
sll0737,hypothetical protein,P,Hypothetical,,
sll0740,hypothetical protein,P,Hypothetical,,
sll0742,hypothetical protein,P,Hypothetical,,
sll0743,hypothetical protein,P,Hypothetical,,
sll0744,hypothetical protein,P,Hypothetical,,
sll0749,hypothetical protein,P,Hypothetical,,
sll0751,hypothetical protein YCF22,P,Hypothetical,,
sll0752,hypothetical protein,P,Hypothetical,,
sll0760,hypothetical protein YCF38,P,Hypothetical,,
sll0763,hypothetical protein,P,Hypothetical,,
sll0765,hypothetical protein,P,Hypothetical,,
sll0781,hypothetical protein,P,Hypothetical,,
sll0787,hypothetical protein,P,Hypothetical,,
sll0788,hypothetical protein,P,Hypothetical,,
sll0793,hypothetical protein,P,Hypothetical,,
sll0800,hypothetical protein,P,Hypothetical,,
sll0802,hypothetical protein,P,Hypothetical,,
sll0803,hypothetical protein,P,Hypothetical,,
sll0804,hypothetical protein,P,Hypothetical,,
sll0809,hypothetical protein,P,Hypothetical,,
sll0812,hypothetical protein,P,Hypothetical,,
sll0814,hypothetical protein,P,Hypothetical,,
sll0821,phytochrome-like protein,P,Hypothetical,,
sll0822,hypothetical protein,P,Hypothetical,,
sll0827,hypothetical protein,P,Hypothetical,,
sll0832,hypothetical protein,P,Hypothetical,,
sll0837,"periplasmic protein, function unknown",P,Hypothetical,,
sll0839,hypothetical protein,P,Hypothetical,,
sll0846,hypothetical protein,P,Hypothetical,,
sll0853,hypothetical protein,P,Hypothetical,,
sll0854,hypothetical protein,P,Hypothetical,,
sll0858,hypothetical protein,P,Hypothetical,,
sll0860,hypothetical protein,P,Hypothetical,,
sll0861,hypothetical protein,P,Hypothetical,,
sll0862,hypothetical protein,P,Hypothetical,,
sll0863,hypothetical protein,P,Hypothetical,,
sll0864,hypothetical protein,P,Hypothetical,,
sll0867,hypothetical protein,P,Hypothetical,,
sll0871,hypothetical protein,P,Hypothetical,,
sll0875,hypothetical protein,P,Hypothetical,,
sll0877,hypothetical protein,P,Hypothetical,,
sll0886,hypothetical protein,P,Hypothetical,,
sll0888,hypothetical protein,P,Hypothetical,,
sll0898,hypothetical protein,P,Hypothetical,,
sll0905,hypothetical protein,P,Hypothetical,,
sll0913,hypothetical protein,P,Hypothetical,,
sll0924,hypothetical protein,P,Hypothetical,,
sll0925,hypothetical protein,P,Hypothetical,,
sll0926,hypothetical protein,P,Hypothetical,,
sll0931,hypothetical protein,P,Hypothetical,,
sll0932,hypothetical protein,P,Hypothetical,,
sll0933,hypothetical protein,P,Hypothetical,,
sll0939,hypothetical protein,P,Hypothetical,,
sll0944,hypothetical protein,P,Hypothetical,,
sll0983,hypothetical protein,P,Hypothetical,,
sll0984,hypothetical protein,P,Hypothetical,,
sll0994,hypothetical protein,P,Hypothetical,,
sll0995,hypothetical protein,P,Hypothetical,,
sll0996,hypothetical protein,P,Hypothetical,,
sll0997,hypothetical protein,P,Hypothetical,,
sll1002,hypothetical protein YCF22,P,Hypothetical,,
sll1004,hypothetical protein,P,Hypothetical,,
sll1011,hypothetical protein,P,Hypothetical,,
sll1021,hypothetical protein,P,Hypothetical,,
sll1022,hypothetical protein,P,Hypothetical,,
sll1024,hypothetical protein,P,Hypothetical,,
sll1025,hypothetical protein,P,Hypothetical,,
sll1036,hypothetical protein,P,Hypothetical,,
sll1039,hypothetical protein,P,Hypothetical,,
sll1049,hypothetical protein,P,Hypothetical,,
sll1052,hypothetical protein,P,Hypothetical,,
sll1053,hypothetical protein,P,Hypothetical,,
sll1054,hypothetical protein,P,Hypothetical,,
sll1060,hypothetical protein,P,Hypothetical,,
sll1063,hypothetical protein,P,Hypothetical,,
sll1064,hypothetical protein,P,Hypothetical,,
sll1071,hypothetical protein,P,Hypothetical,,
sll1072,hypothetical protein,P,Hypothetical,,
sll1080,ABC transport system substrate-binding protein,P,Hypothetical,,
sll1084,hypothetical protein,P,Hypothetical,,
sll1092,hypothetical protein,P,Hypothetical,,
sll1095,hypothetical protein,P,Hypothetical,,
sll1106,hypothetical protein,P,Hypothetical,,
sll1109,hypothetical protein,P,Hypothetical,,
sll1118,hypothetical protein,P,Hypothetical,,
sll1119,hypothetical protein,P,Hypothetical,,
sll1121,hypothetical protein,P,Hypothetical,,
sll1123,hypothetical protein,P,Hypothetical,,
sll1138,hypothetical protein,P,Hypothetical,,
sll1142,hypothetical protein,P,Hypothetical,,
sll1144,hypothetical protein,P,Hypothetical,,
sll1150,hypothetical protein,P,Hypothetical,,
sll1155,hypothetical protein,P,Hypothetical,,
sll1158,hypothetical protein,P,Hypothetical,,
sll1160,hypothetical protein,P,Hypothetical,,
sll1162,hypothetical protein,P,Hypothetical,,
sll1164,hypothetical protein,P,Hypothetical,,
sll1166,hypothetical protein,P,Hypothetical,,
sll1169,hypothetical protein,P,Hypothetical,,
sll1173,hypothetical protein,P,Hypothetical,,
sll1186,hypothetical protein,P,Hypothetical,,
sll1188,hypothetical protein,P,Hypothetical,,
sll1191,hypothetical protein,P,Hypothetical,,
sll1192,hypothetical protein,P,Hypothetical,,
sll1193,hypothetical protein,P,Hypothetical,,
sll1200,hypothetical protein,P,Hypothetical,,
sll1201,hypothetical protein,P,Hypothetical,,
sll1203,hypothetical protein,P,Hypothetical,,
sll1214,hypothetical protein YCF59,P,Hypothetical,,
sll1218,hypothetical protein YCF39,P,Hypothetical,,
sll1219,hypothetical protein,P,Hypothetical,,
sll1222,hypothetical protein,P,Hypothetical,,
sll1232,hypothetical protein,P,Hypothetical,,
sll1233,hypothetical protein,P,Hypothetical,,
sll1242,hypothetical protein,P,Hypothetical,,
sll1247,hypothetical protein,P,Hypothetical,,
sll1250,hypothetical protein,P,Hypothetical,,
sll1251,hypothetical protein,P,Hypothetical,,
sll1252,hypothetical protein,P,Hypothetical,,
sll1254,hypothetical protein,P,Hypothetical,,
sll1262,hypothetical protein,P,Hypothetical,,
sll1274,hypothetical protein,P,Hypothetical,,
sll1280,hypothetical protein,P,Hypothetical,,
sll1281,photosystem II PsbZ protein,P,Hypothetical,,
sll1285,hypothetical protein,P,Hypothetical,,
sll1289,hypothetical protein,P,Hypothetical,,
sll1307,"periplasmic protein, function unknown",P,Hypothetical,,
sll1314,"putative C4-dicarboxylase binding protein, periplasmic protein",P,Hypothetical,,
sll1318,hypothetical protein,P,Hypothetical,,
sll1319,hypothetical protein,P,Hypothetical,,
sll1336,hypothetical protein,P,Hypothetical,,
sll1340,hypothetical protein,P,Hypothetical,,
sll1348,hypothetical protein,P,Hypothetical,,
sll1350,hypothetical protein,P,Hypothetical,,
sll1355,hypothetical protein,P,Hypothetical,,
sll1358,"putative oxalate decarboxylase, periplasmic protein",P,Hypothetical,,
sll1367,hypothetical protein,P,Hypothetical,,
sll1372,hypothetical protein,P,Hypothetical,,
sll1376,hypothetical protein,P,Hypothetical,,
sll1378,"periplasmic protein, function unknown",P,Hypothetical,,
sll1380,"periplasmic protein, function unknown",P,Hypothetical,,
sll1381,hypothetical protein,P,Hypothetical,,
sll1386,hypothetical protein,P,Hypothetical,,
sll1388,hypothetical protein,P,Hypothetical,,
sll1389,hypothetical protein,P,Hypothetical,,
sll1390,hypothetical protein,P,Hypothetical,,
sll1399,hypothetical protein,P,Hypothetical,,
sll1400,hypothetical protein,P,Hypothetical,,
sll1411,hypothetical protein,P,Hypothetical,,
sll1414,hypothetical protein,P,Hypothetical,,
sll1415,hypothetical protein,P,Hypothetical,,
sll1424,hypothetical protein,P,Hypothetical,,
sll1433,hypothetical protein,P,Hypothetical,,
sll1442,hypothetical protein,P,Hypothetical,,
sll1446,hypothetical protein,P,Hypothetical,,
sll1447,hypothetical protein,P,Hypothetical,,
sll1455,hypothetical protein,P,Hypothetical,,
sll1461,hypothetical protein,P,Hypothetical,,
sll1464,hypothetical protein,P,Hypothetical,,
sll1469,hypothetical protein,P,Hypothetical,,
sll1473,a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS),P,Hypothetical,,
sll1477,hypothetical protein,P,Hypothetical,,
sll1483,"periplasmic protein, similar to transforming growth factor induced protein",P,Hypothetical,,
sll1485,hypothetical protein,P,Hypothetical,,
sll1486,hypothetical protein,P,Hypothetical,,
sll1488,hypothetical protein,P,Hypothetical,,
sll1495,hypothetical protein,P,Hypothetical,,
sll1500,hypothetical protein,P,Hypothetical,,
sll1504,hypothetical protein,P,Hypothetical,,
sll1505,hypothetical protein,P,Hypothetical,,
sll1507,salt-induced periplasmic protein,P,Hypothetical,,
sll1509,hypothetical protein YCF20,P,Hypothetical,,
sll1512,hypothetical protein,P,Hypothetical,,
sll1516,hypothetical protein,P,Hypothetical,,
sll1524,hypothetical protein,P,Hypothetical,,
sll1526,hypothetical protein,P,Hypothetical,,
sll1532,hypothetical protein,P,Hypothetical,,
sll1541,hypothetical protein,P,Hypothetical,,
sll1542,hypothetical protein,P,Hypothetical,,
sll1543,hypothetical protein,P,Hypothetical,,
sll1547,hypothetical protein,P,Hypothetical,,
sll1549,salt-enhanced periplasmic protein,P,Hypothetical,,
sll1571,hypothetical protein,P,Hypothetical,,
sll1573,hypothetical protein,P,Hypothetical,,
sll1581,hypothetical protein,P,Hypothetical,,
sll1601,hypothetical protein,P,Hypothetical,,
sll1606,hypothetical protein,P,Hypothetical,,
sll1608,hypothetical protein,P,Hypothetical,,
sll1609,hypothetical protein,P,Hypothetical,,
sll1618,hypothetical protein,P,Hypothetical,,
sll1620,hypothetical protein,P,Hypothetical,,
